B=29, G=36, R=47
B=29, G=37, R=45
B=25, G=37, R=42
B=28, G=36, R=42
B=29, G=39, R=42
B=29, G=39, R=42
B=29, G=39, R=42
B=28, G=39, R=45
B=26, G=40, R=45
B=14, G=36, R=52
B=89, G=117, R=139
B=166, G=202, R=223
B=161, G=207, R=224
B=170, G=213, R=225
B=176, G=216, R=224
B=181, G=216, R=226
B=187, G=219, R=226
B=188, G=219, R=229
B=188, G=221, R=230
B=203, G=231, R=243
B=101, G=129, R=149
B=18, G=42, R=57
B=35, G=50, R=59
B=45, G=61, R=68
B=30, G=48, R=53
B=27, G=44, R=52
B=25, G=45, R=52
B=28, G=51, R=64
B=118, G=140, R=157
B=182, G=206, R=222
B=200, G=227, R=237
B=200, G=226, R=235
B=194, G=219, R=226
B=195, G=220, R=227
B=193, G=221, R=226
B=193, G=221, R=227
B=198, G=225, R=231
B=203, G=226, R=237
B=80, G=102, R=124
B=23, G=42, R=56
B=33, G=47, R=53
B=32, G=47, R=50
B=26, G=44, R=44
B=30, G=45, R=45
B=29, G=44, R=42
B=29, G=43, R=44
B=34, G=48, R=48
B=34, G=47, R=50
B=32, G=47, R=50
B=32, G=47, R=50
B=34, G=50, R=52
B=36, G=50, R=54
B=34, G=49, R=53
B=33, G=47, R=53
B=34, G=49, R=53
B=34, G=49, R=53
B=34, G=50, R=52
B=33, G=48, R=51
B=32, G=48, R=48
B=29, G=46, R=48
B=29, G=46, R=48
B=30, G=43, R=49
B=27, G=41, R=46
B=39, G=51, R=56
B=34, G=47, R=50
B=27, G=42, R=44
B=32, G=45, R=48
B=32, G=44, R=54
B=34, G=49, R=66
B=151, G=170, R=184
B=208, G=232, R=240
B=197, G=223, R=229
B=197, G=224, R=226
B=197, G=224, R=226
B=196, G=223, R=225
B=194, G=223, R=230
B=202, G=235, R=243
B=173, G=204, R=221
B=68, G=96, R=116
B=23, G=45, R=64
B=36, G=50, R=64
B=30, G=45, R=65
B=27, G=44, R=66
B=25, G=42, R=66
B=38, G=53, R=80
B=33, G=48, R=72
B=25, G=40, R=62
B=18, G=36, R=76
B=22, G=45, R=100
B=26, G=44, R=109
B=34, G=47, R=121
B=60, G=69, R=147
B=61, G=67, R=147
B=58, G=59, R=142
B=59, G=58, R=139
B=60, G=57, R=138
B=61, G=55, R=137
B=66, G=56, R=140
B=66, G=55, R=142
B=67, G=53, R=143
B=70, G=57, R=146
B=70, G=57, R=146
B=71, G=58, R=147
B=72, G=59, R=148
B=74, G=61, R=150
B=72, G=59, R=148
B=74, G=61, R=150
B=77, G=65, R=153
B=80, G=68, R=154
B=80, G=68, R=154
B=75, G=66, R=152
B=77, G=68, R=154
B=75, G=69, R=152
B=75, G=69, R=152
B=74, G=72, R=152
B=74, G=72, R=152
B=74, G=73, R=151
B=74, G=73, R=151
B=76, G=77, R=152
B=78, G=80, R=152
B=74, G=78, R=148
B=72, G=77, R=146
B=73, G=80, R=147
B=73, G=84, R=148
B=68, G=83, R=145
B=70, G=84, R=145
B=70, G=85, R=144
B=69, G=88, R=144
B=68, G=90, R=143
B=69, G=91, R=145
B=67, G=91, R=141
B=32, G=21, R=125
B=33, G=25, R=124
B=29, G=22, R=125
B=28, G=19, R=125
B=37, G=26, R=133
B=37, G=28, R=138
B=39, G=35, R=138
B=46, G=49, R=145
B=66, G=73, R=162
B=80, G=91, R=176
B=87, G=97, R=178
B=84, G=96, R=173
B=83, G=95, R=171
B=84, G=97, R=171
B=88, G=98, R=172
B=88, G=98, R=172
B=91, G=98, R=176
B=89, G=95, R=173
B=94, G=97, R=180
B=92, G=91, R=177
B=63, G=54, R=150
B=58, G=45, R=148
B=76, G=71, R=164
B=89, G=92, R=177
B=84, G=91, R=174
B=82, G=93, R=170
B=80, G=90, R=168
B=80, G=93, R=168
B=77, G=90, R=164
B=75, G=90, R=163
B=76, G=91, R=164
B=74, G=90, R=163
B=74, G=92, R=164
B=76, G=93, R=165
B=77, G=94, R=166
B=70, G=88, R=158
B=72, G=87, R=159
B=73, G=88, R=160
B=75, G=90, R=163
B=74, G=90, R=162
B=77, G=90, R=164
B=76, G=88, R=164
B=76, G=88, R=164
B=77, G=90, R=164
B=80, G=91, R=167
B=80, G=91, R=167
B=81, G=90, R=168
B=81, G=90, R=168
B=83, G=90, R=168
B=83, G=90, R=168
B=83, G=90, R=170
B=83, G=90, R=170
B=90, G=92, R=173
B=88, G=91, R=172
B=87, G=90, R=171
B=87, G=90, R=171
B=88, G=91, R=172
B=88, G=91, R=172
B=88, G=91, R=172
B=87, G=90, R=171
B=84, G=88, R=169
B=79, G=85, R=164
B=78, G=84, R=163
B=79, G=86, R=162
B=80, G=88, R=164
B=78, G=85, R=161
B=78, G=85, R=161
B=76, G=83, R=159
B=75, G=82, R=158
B=75, G=82, R=158
B=74, G=82, R=156
B=72, G=83, R=154
B=70, G=80, R=152
B=68, G=79, R=148
B=71, G=83, R=152
B=68, G=82, R=151
B=62, G=77, R=143
B=64, G=80, R=144
B=63, G=79, R=142
B=60, G=77, R=139
B=59, G=79, R=139
B=60, G=81, R=142
B=63, G=83, R=146
B=65, G=85, R=150
B=68, G=90, R=156
B=74, G=98, R=166
B=78, G=100, R=171
B=78, G=103, R=173
B=83, G=112, R=179
B=90, G=120, R=185
B=93, G=116, R=170
B=35, G=54, R=100
B=39, G=54, R=94
B=39, G=56, R=86
B=26, G=56, R=87
B=132, G=173, R=200
B=188, G=228, R=243
B=176, G=218, R=228
B=180, G=218, R=227
B=186, G=221, R=226
B=186, G=221, R=226
B=185, G=222, R=227
B=189, G=226, R=236
B=207, G=241, R=250
B=109, G=137, R=158
B=16, G=36, R=56
B=29, G=46, R=60
B=29, G=44, R=52
B=22, G=41, R=57
B=71, G=91, R=115
B=90, G=107, R=133
B=46, G=62, R=90
B=35, G=47, R=74
B=34, G=42, R=68
B=32, G=42, R=68
B=50, G=61, R=90
B=64, G=74, R=98
B=30, G=42, R=63
B=23, G=34, R=52
B=21, G=33, R=46
B=22, G=36, R=58
B=26, G=43, R=72
B=18, G=30, R=56
B=21, G=32, R=50
B=21, G=30, R=46
B=25, G=34, R=47
B=28, G=35, R=44
B=26, G=36, R=40
B=28, G=37, R=41
B=28, G=38, R=39
B=29, G=39, R=41
B=27, G=40, R=41
B=28, G=40, R=43
B=29, G=42, R=47
B=18, G=38, R=52
B=48, G=72, R=94
B=138, G=170, R=189
B=168, G=212, R=227
B=173, G=213, R=224
B=182, G=218, R=225
B=188, G=219, R=227
B=190, G=220, R=226
B=190, G=220, R=226
B=188, G=220, R=226
B=203, G=232, R=242
B=137, G=167, R=187
B=23, G=49, R=67
B=32, G=50, R=61
B=40, G=56, R=63
B=26, G=45, R=47
B=27, G=46, R=48
B=30, G=49, R=51
B=27, G=46, R=55
B=27, G=45, R=62
B=53, G=73, R=90
B=101, G=124, R=140
B=174, G=197, R=211
B=208, G=231, R=239
B=197, G=223, R=229
B=193, G=221, R=226
B=198, G=225, R=231
B=216, G=241, R=246
B=184, G=208, R=222
B=51, G=71, R=90
B=23, G=42, R=56
B=30, G=48, R=53
B=32, G=47, R=50
B=32, G=48, R=48
B=28, G=45, R=45
B=26, G=45, R=42
B=28, G=45, R=45
B=32, G=48, R=48
B=34, G=50, R=52
B=32, G=49, R=53
B=32, G=49, R=53
B=33, G=51, R=54
B=33, G=50, R=56
B=33, G=50, R=56
B=32, G=48, R=55
B=35, G=51, R=58
B=33, G=50, R=56
B=33, G=51, R=54
B=33, G=48, R=51
B=32, G=48, R=48
B=28, G=45, R=45
B=29, G=47, R=46
B=29, G=43, R=44
B=32, G=46, R=46
B=42, G=55, R=55
B=29, G=43, R=44
B=29, G=43, R=44
B=32, G=46, R=46
B=33, G=46, R=54
B=23, G=38, R=53
B=95, G=113, R=126
B=213, G=235, R=243
B=201, G=226, R=232
B=197, G=224, R=226
B=199, G=224, R=226
B=199, G=224, R=226
B=197, G=224, R=226
B=191, G=223, R=224
B=208, G=237, R=245
B=162, G=198, R=219
B=42, G=70, R=89
B=28, G=47, R=64
B=32, G=46, R=60
B=34, G=44, R=54
B=36, G=45, R=60
B=53, G=63, R=81
B=50, G=64, R=85
B=23, G=42, R=66
B=73, G=103, R=137
B=108, G=152, R=195
B=65, G=104, R=157
B=53, G=90, R=150
B=67, G=91, R=160
B=69, G=88, R=162
B=53, G=67, R=142
B=53, G=57, R=135
B=56, G=56, R=137
B=61, G=55, R=137
B=67, G=58, R=142
B=66, G=56, R=140
B=68, G=55, R=142
B=68, G=56, R=144
B=70, G=57, R=146
B=71, G=58, R=147
B=70, G=57, R=146
B=74, G=61, R=150
B=74, G=62, R=151
B=74, G=62, R=151
B=77, G=65, R=153
B=78, G=67, R=152
B=75, G=66, R=152
B=72, G=66, R=149
B=75, G=69, R=152
B=73, G=69, R=150
B=70, G=67, R=147
B=70, G=68, R=145
B=74, G=71, R=149
B=74, G=72, R=147
B=73, G=71, R=146
B=74, G=75, R=148
B=74, G=75, R=148
B=72, G=74, R=145
B=69, G=74, R=145
B=67, G=74, R=142
B=72, G=83, R=147
B=68, G=81, R=143
B=68, G=81, R=143
B=68, G=84, R=143
B=70, G=89, R=145
B=68, G=90, R=143
B=68, G=90, R=143
B=69, G=92, R=143
B=34, G=19, R=127
B=28, G=19, R=120
B=30, G=19, R=125
B=33, G=22, R=130
B=36, G=27, R=135
B=39, G=34, R=139
B=42, G=44, R=144
B=58, G=68, R=158
B=80, G=91, R=176
B=81, G=94, R=173
B=82, G=92, R=172
B=86, G=97, R=174
B=87, G=98, R=176
B=87, G=99, R=174
B=87, G=96, R=171
B=84, G=94, R=169
B=88, G=97, R=174
B=85, G=94, R=171
B=83, G=90, R=170
B=90, G=93, R=176
B=69, G=68, R=157
B=61, G=54, R=150
B=78, G=76, R=165
B=85, G=90, R=172
B=81, G=90, R=170
B=80, G=90, R=168
B=79, G=90, R=167
B=80, G=91, R=167
B=79, G=90, R=165
B=76, G=91, R=164
B=75, G=90, R=163
B=73, G=90, R=162
B=68, G=86, R=158
B=71, G=90, R=159
B=73, G=90, R=160
B=73, G=90, R=160
B=74, G=90, R=160
B=71, G=87, R=157
B=71, G=86, R=158
B=75, G=90, R=163
B=76, G=88, R=164
B=77, G=90, R=164
B=75, G=87, R=162
B=76, G=88, R=164
B=79, G=90, R=165
B=79, G=90, R=165
B=83, G=91, R=170
B=81, G=90, R=168
B=83, G=91, R=170
B=80, G=90, R=167
B=82, G=88, R=169
B=85, G=90, R=171
B=86, G=91, R=172
B=85, G=90, R=171
B=86, G=89, R=170
B=86, G=89, R=170
B=87, G=90, R=171
B=86, G=90, R=168
B=86, G=90, R=168
B=87, G=90, R=170
B=82, G=86, R=164
B=80, G=87, R=164
B=78, G=84, R=163
B=76, G=83, R=159
B=78, G=85, R=161
B=75, G=82, R=158
B=76, G=83, R=159
B=73, G=80, R=156
B=74, G=81, R=158
B=72, G=81, R=158
B=70, G=80, R=153
B=72, G=83, R=154
B=72, G=83, R=154
B=68, G=80, R=149
B=68, G=79, R=148
B=63, G=77, R=145
B=66, G=80, R=148
B=66, G=80, R=146
B=62, G=77, R=143
B=60, G=76, R=140
B=59, G=78, R=141
B=60, G=80, R=144
B=65, G=85, R=150
B=67, G=85, R=152
B=73, G=90, R=160
B=80, G=97, R=169
B=85, G=102, R=176
B=91, G=108, R=182
B=94, G=114, R=185
B=97, G=122, R=188
B=47, G=68, R=125
B=29, G=49, R=95
B=40, G=59, R=98
B=25, G=48, R=80
B=94, G=124, R=151
B=182, G=225, R=241
B=180, G=219, R=234
B=180, G=218, R=227
B=185, G=219, R=226
B=188, G=220, R=226
B=189, G=220, R=228
B=186, G=220, R=227
B=195, G=226, R=240
B=193, G=223, R=242
B=73, G=96, R=118
B=22, G=40, R=59
B=29, G=45, R=62
B=26, G=41, R=55
B=25, G=42, R=64
B=19, G=40, R=65
B=18, G=34, R=58
B=27, G=42, R=64
B=33, G=42, R=63
B=35, G=42, R=61
B=32, G=40, R=60
B=42, G=51, R=71
B=40, G=49, R=69
B=25, G=37, R=54
B=19, G=32, R=57
B=14, G=32, R=64
B=32, G=54, R=98
B=35, G=63, R=116
B=24, G=50, R=100
B=19, G=43, R=90
B=18, G=37, R=74
B=23, G=39, R=65
B=23, G=34, R=52
B=25, G=37, R=42
B=29, G=38, R=43
B=29, G=38, R=43
B=27, G=38, R=43
B=27, G=41, R=46
B=26, G=39, R=46
B=29, G=42, R=49
B=26, G=41, R=55
B=13, G=34, R=53
B=67, G=96, R=113
B=162, G=202, R=219
B=180, G=216, R=230
B=184, G=218, R=225
B=189, G=220, R=228
B=192, G=222, R=228
B=190, G=220, R=226
B=190, G=220, R=226
B=203, G=230, R=240
B=147, G=175, R=195
B=29, G=52, R=70
B=32, G=50, R=61
B=35, G=50, R=59
B=27, G=45, R=50
B=27, G=45, R=50
B=30, G=48, R=53
B=33, G=49, R=58
B=29, G=47, R=59
B=25, G=42, R=56
B=21, G=41, R=54
B=62, G=80, R=93
B=170, G=189, R=202
B=219, G=238, R=245
B=214, G=236, R=243
B=202, G=225, R=235
B=155, G=178, R=193
B=78, G=98, R=113
B=23, G=42, R=58
B=30, G=48, R=60
B=32, G=49, R=53
B=33, G=48, R=51
B=33, G=49, R=49
B=28, G=45, R=45
B=28, G=45, R=45
B=29, G=46, R=48
B=34, G=49, R=53
B=29, G=48, R=57
B=16, G=41, R=54
B=16, G=41, R=55
B=22, G=45, R=61
B=23, G=46, R=62
B=20, G=44, R=60
B=19, G=42, R=58
B=15, G=42, R=57
B=23, G=46, R=62
B=27, G=50, R=63
B=30, G=49, R=58
B=32, G=49, R=53
B=32, G=46, R=51
B=32, G=47, R=50
B=30, G=44, R=47
B=39, G=52, R=54
B=36, G=49, R=52
B=27, G=42, R=42
B=29, G=43, R=44
B=32, G=46, R=46
B=34, G=46, R=51
B=29, G=43, R=53
B=53, G=68, R=82
B=166, G=188, R=202
B=210, G=231, R=239
B=197, G=224, R=227
B=199, G=223, R=227
B=201, G=225, R=227
B=199, G=225, R=227
B=195, G=224, R=225
B=194, G=225, R=233
B=198, G=231, R=242
B=90, G=117, R=135
B=15, G=40, R=62
B=34, G=49, R=66
B=36, G=47, R=57
B=35, G=43, R=59
B=73, G=82, R=99
B=54, G=67, R=86
B=22, G=37, R=56
B=91, G=117, R=145
B=176, G=214, R=243
B=182, G=221, R=249
B=139, G=185, R=228
B=104, G=148, R=197
B=89, G=132, R=185
B=80, G=115, R=175
B=67, G=96, R=159
B=50, G=66, R=137
B=52, G=56, R=134
B=63, G=59, R=140
B=67, G=58, R=142
B=68, G=56, R=144
B=70, G=57, R=146
B=68, G=55, R=145
B=70, G=57, R=146
B=71, G=58, R=147
B=72, G=59, R=148
B=77, G=65, R=153
B=76, G=63, R=152
B=78, G=66, R=154
B=77, G=66, R=152
B=74, G=65, R=151
B=72, G=66, R=149
B=71, G=65, R=147
B=70, G=67, R=147
B=71, G=68, R=148
B=71, G=69, R=147
B=71, G=69, R=147
B=74, G=72, R=147
B=74, G=72, R=147
B=69, G=71, R=144
B=69, G=71, R=144
B=70, G=73, R=143
B=69, G=75, R=143
B=67, G=75, R=140
B=68, G=76, R=141
B=68, G=80, R=142
B=71, G=82, R=145
B=67, G=81, R=140
B=68, G=84, R=143
B=66, G=84, R=140
B=69, G=88, R=144
B=68, G=87, R=141
B=38, G=19, R=131
B=32, G=21, R=125
B=35, G=22, R=130
B=37, G=25, R=135
B=35, G=29, R=136
B=40, G=42, R=143
B=52, G=61, R=153
B=66, G=84, R=165
B=77, G=96, R=171
B=77, G=94, R=166
B=81, G=96, R=170
B=82, G=97, R=171
B=83, G=96, R=170
B=82, G=94, R=169
B=84, G=97, R=171
B=83, G=96, R=170
B=84, G=97, R=171
B=84, G=97, R=171
B=81, G=90, R=168
B=81, G=90, R=170
B=85, G=90, R=172
B=80, G=84, R=170
B=86, G=90, R=174
B=84, G=92, R=172
B=81, G=90, R=168
B=83, G=96, R=170
B=84, G=97, R=171
B=75, G=90, R=164
B=76, G=90, R=165
B=74, G=92, R=164
B=73, G=90, R=162
B=68, G=89, R=158
B=68, G=89, R=158
B=69, G=90, R=158
B=68, G=88, R=155
B=73, G=91, R=158
B=70, G=89, R=156
B=67, G=85, R=152
B=71, G=87, R=157
B=72, G=88, R=158
B=72, G=87, R=159
B=74, G=90, R=162
B=76, G=89, R=162
B=73, G=85, R=158
B=79, G=90, R=165
B=79, G=90, R=165
B=76, G=88, R=164
B=77, G=90, R=164
B=80, G=91, R=167
B=80, G=91, R=167
B=81, G=90, R=168
B=81, G=90, R=168
B=80, G=90, R=167
B=81, G=90, R=168
B=83, G=90, R=168
B=83, G=90, R=168
B=82, G=89, R=167
B=80, G=88, R=164
B=82, G=90, R=165
B=82, G=90, R=165
B=79, G=86, R=162
B=74, G=84, R=159
B=74, G=82, R=158
B=75, G=85, R=161
B=72, G=81, R=158
B=72, G=82, R=156
B=71, G=81, R=155
B=70, G=80, R=153
B=71, G=81, R=155
B=69, G=81, R=155
B=68, G=79, R=152
B=68, G=80, R=151
B=70, G=80, R=152
B=64, G=79, R=146
B=63, G=77, R=145
B=63, G=77, R=145
B=64, G=79, R=146
B=61, G=78, R=144
B=58, G=76, R=142
B=59, G=78, R=141
B=58, G=76, R=142
B=61, G=81, R=146
B=65, G=84, R=152
B=70, G=88, R=158
B=78, G=93, R=165
B=88, G=100, R=175
B=95, G=105, R=180
B=102, G=112, R=187
B=102, G=117, R=188
B=82, G=106, R=172
B=76, G=98, R=153
B=68, G=89, R=131
B=28, G=53, R=91
B=39, G=68, R=98
B=157, G=193, R=214
B=177, G=224, R=235
B=175, G=216, R=227
B=182, G=218, R=225
B=185, G=219, R=226
B=188, G=220, R=226
B=189, G=220, R=228
B=193, G=227, R=234
B=200, G=227, R=242
B=115, G=138, R=165
B=25, G=46, R=69
B=27, G=44, R=61
B=25, G=41, R=60
B=23, G=41, R=60
B=44, G=59, R=82
B=35, G=52, R=77
B=27, G=43, R=63
B=33, G=45, R=57
B=34, G=44, R=54
B=30, G=42, R=51
B=34, G=44, R=54
B=45, G=55, R=66
B=34, G=43, R=56
B=21, G=33, R=46
B=11, G=29, R=61
B=22, G=48, R=96
B=46, G=79, R=140
B=38, G=79, R=155
B=41, G=78, R=152
B=36, G=74, R=143
B=46, G=74, R=129
B=22, G=44, R=83
B=14, G=29, R=54
B=26, G=39, R=46
B=27, G=37, R=45
B=27, G=37, R=45
B=26, G=38, R=48
B=24, G=38, R=48
B=27, G=39, R=50
B=29, G=42, R=49
B=29, G=42, R=55
B=19, G=36, R=50
B=53, G=80, R=97
B=166, G=203, R=222
B=187, G=220, R=234
B=186, G=220, R=227
B=189, G=221, R=227
B=192, G=223, R=227
B=191, G=221, R=227
B=191, G=221, R=227
B=201, G=227, R=239
B=121, G=146, R=167
B=25, G=49, R=65
B=35, G=53, R=62
B=28, G=46, R=53
B=27, G=45, R=50
B=27, G=45, R=50
B=27, G=45, R=50
B=30, G=48, R=53
B=27, G=48, R=53
B=32, G=48, R=55
B=35, G=50, R=59
B=29, G=46, R=60
B=57, G=74, R=90
B=130, G=148, R=164
B=139, G=160, R=175
B=87, G=106, R=123
B=35, G=53, R=73
B=26, G=43, R=58
B=33, G=49, R=58
B=32, G=48, R=55
B=30, G=49, R=51
B=32, G=47, R=50
B=32, G=48, R=48
B=26, G=44, R=44
B=28, G=45, R=45
B=32, G=46, R=51
B=32, G=48, R=55
B=28, G=52, R=68
B=58, G=87, R=108
B=97, G=124, R=146
B=58, G=88, R=111
B=38, G=69, R=91
B=58, G=88, R=111
B=101, G=131, R=153
B=94, G=126, R=147
B=40, G=68, R=91
B=17, G=43, R=66
B=23, G=43, R=60
B=30, G=49, R=58
B=32, G=48, R=55
B=33, G=47, R=53
B=33, G=47, R=53
B=38, G=53, R=55
B=28, G=45, R=45
B=26, G=45, R=42
B=26, G=44, R=44
B=26, G=44, R=44
B=33, G=48, R=51
B=37, G=52, R=56
B=27, G=45, R=57
B=61, G=80, R=98
B=184, G=206, R=218
B=207, G=232, R=235
B=198, G=223, R=225
B=201, G=226, R=226
B=201, G=225, R=227
B=197, G=224, R=226
B=194, G=224, R=229
B=199, G=232, R=238
B=143, G=174, R=191
B=30, G=62, R=87
B=23, G=45, R=64
B=36, G=48, R=58
B=40, G=51, R=64
B=51, G=62, R=76
B=40, G=51, R=66
B=28, G=43, R=58
B=29, G=53, R=75
B=64, G=97, R=124
B=121, G=166, R=195
B=164, G=221, R=244
B=146, G=207, R=237
B=131, G=197, R=230
B=126, G=185, R=226
B=101, G=157, R=204
B=53, G=90, R=151
B=40, G=59, R=130
B=52, G=56, R=134
B=66, G=59, R=143
B=69, G=59, R=145
B=70, G=57, R=146
B=71, G=58, R=147
B=72, G=59, R=148
B=72, G=59, R=148
B=72, G=59, R=148
B=74, G=62, R=151
B=76, G=63, R=152
B=72, G=59, R=148
B=75, G=66, R=152
B=74, G=66, R=152
B=68, G=64, R=146
B=69, G=66, R=146
B=70, G=68, R=145
B=73, G=70, R=148
B=71, G=70, R=145
B=70, G=68, R=144
B=69, G=71, R=144
B=69, G=71, R=144
B=67, G=69, R=139
B=68, G=71, R=141
B=66, G=72, R=139
B=67, G=75, R=140
B=66, G=78, R=139
B=65, G=76, R=139
B=66, G=78, R=139
B=69, G=81, R=143
B=68, G=82, R=142
B=68, G=82, R=142
B=67, G=85, R=141
B=67, G=85, R=141
B=68, G=87, R=141
B=41, G=19, R=133
B=37, G=22, R=130
B=38, G=23, R=134
B=38, G=25, R=138
B=36, G=32, R=137
B=45, G=51, R=146
B=60, G=73, R=159
B=70, G=93, R=168
B=79, G=98, R=171
B=76, G=93, R=165
B=79, G=94, R=166
B=81, G=97, R=169
B=81, G=96, R=170
B=79, G=93, R=168
B=78, G=92, R=167
B=80, G=95, R=169
B=81, G=96, R=170
B=81, G=96, R=170
B=80, G=92, R=170
B=80, G=90, R=167
B=84, G=92, R=172
B=85, G=93, R=173
B=83, G=90, R=171
B=80, G=92, R=170
B=80, G=92, R=170
B=78, G=92, R=167
B=76, G=90, R=165
B=75, G=90, R=164
B=72, G=86, R=161
B=73, G=90, R=162
B=68, G=86, R=158
B=66, G=86, R=155
B=67, G=87, R=157
B=68, G=90, R=156
B=71, G=90, R=158
B=68, G=88, R=155
B=70, G=89, R=156
B=68, G=88, R=155
B=71, G=87, R=155
B=72, G=89, R=156
B=71, G=87, R=157
B=72, G=88, R=158
B=76, G=90, R=160
B=76, G=90, R=160
B=76, G=89, R=162
B=76, G=89, R=162
B=76, G=88, R=164
B=76, G=88, R=164
B=75, G=87, R=162
B=74, G=89, R=164
B=79, G=90, R=167
B=78, G=87, R=164
B=80, G=88, R=166
B=80, G=88, R=166
B=81, G=88, R=166
B=81, G=89, R=164
B=81, G=89, R=164
B=81, G=90, R=163
B=82, G=90, R=164
B=80, G=90, R=164
B=75, G=85, R=161
B=74, G=84, R=159
B=72, G=81, R=158
B=71, G=80, R=156
B=72, G=81, R=158
B=74, G=83, R=157
B=72, G=82, R=156
B=71, G=81, R=155
B=71, G=81, R=155
B=67, G=79, R=152
B=67, G=79, R=152
B=67, G=80, R=151
B=63, G=76, R=147
B=62, G=75, R=146
B=64, G=78, R=148
B=66, G=79, R=150
B=62, G=75, R=146
B=58, G=75, R=143
B=59, G=76, R=145
B=61, G=78, R=144
B=61, G=78, R=145
B=60, G=79, R=146
B=68, G=83, R=153
B=72, G=88, R=158
B=79, G=91, R=164
B=91, G=101, R=176
B=98, G=108, R=183
B=106, G=117, R=191
B=82, G=105, R=176
B=88, G=121, R=185
B=137, G=163, R=214
B=74, G=96, R=133
B=0, G=26, R=62
B=61, G=87, R=115
B=192, G=225, R=242
B=183, G=225, R=238
B=179, G=218, R=230
B=185, G=220, R=231
B=195, G=225, R=238
B=200, G=228, R=240
B=196, G=227, R=243
B=191, G=224, R=245
B=114, G=147, R=184
B=10, G=47, R=93
B=11, G=41, R=81
B=21, G=42, R=78
B=11, G=34, R=74
B=19, G=44, R=88
B=50, G=74, R=118
B=29, G=55, R=103
B=19, G=39, R=74
B=27, G=43, R=63
B=29, G=42, R=56
B=27, G=39, R=50
B=38, G=47, R=60
B=42, G=52, R=65
B=23, G=36, R=58
B=14, G=30, R=60
B=17, G=47, R=91
B=42, G=82, R=142
B=53, G=102, R=169
B=49, G=106, R=181
B=44, G=98, R=172
B=41, G=91, R=165
B=53, G=97, R=159
B=32, G=68, R=122
B=0, G=29, R=72
B=12, G=33, R=59
B=15, G=30, R=56
B=21, G=34, R=53
B=19, G=35, R=61
B=21, G=42, R=72
B=22, G=39, R=60
B=25, G=40, R=50
B=29, G=42, R=55
B=20, G=35, R=47
B=58, G=79, R=97
B=178, G=208, R=227
B=195, G=227, R=240
B=181, G=219, R=227
B=185, G=219, R=226
B=190, G=223, R=228
B=191, G=220, R=228
B=191, G=220, R=228
B=204, G=227, R=240
B=97, G=120, R=141
B=19, G=40, R=55
B=32, G=51, R=59
B=30, G=46, R=55
B=27, G=44, R=52
B=27, G=44, R=52
B=27, G=44, R=52
B=27, G=44, R=52
B=27, G=44, R=52
B=32, G=48, R=55
B=33, G=50, R=56
B=35, G=50, R=59
B=27, G=45, R=57
B=26, G=44, R=56
B=25, G=46, R=57
B=22, G=42, R=53
B=28, G=49, R=60
B=30, G=49, R=58
B=33, G=50, R=56
B=32, G=48, R=55
B=27, G=45, R=50
B=32, G=46, R=51
B=32, G=47, R=50
B=28, G=44, R=47
B=29, G=46, R=48
B=30, G=47, R=54
B=23, G=41, R=53
B=85, G=106, R=121
B=195, G=221, R=235
B=207, G=232, R=243
B=184, G=212, R=225
B=169, G=197, R=210
B=188, G=215, R=228
B=205, G=232, R=242
B=201, G=230, R=240
B=171, G=201, R=216
B=117, G=148, R=165
B=53, G=80, R=99
B=23, G=49, R=67
B=29, G=49, R=63
B=32, G=48, R=55
B=36, G=50, R=54
B=38, G=53, R=55
B=26, G=44, R=44
B=28, G=46, R=43
B=26, G=44, R=44
B=26, G=44, R=44
B=34, G=47, R=50
B=36, G=49, R=52
B=34, G=47, R=57
B=26, G=42, R=60
B=141, G=158, R=171
B=224, G=242, R=247
B=209, G=230, R=236
B=200, G=223, R=225
B=202, G=224, R=227
B=201, G=225, R=227
B=197, G=224, R=227
B=196, G=225, R=229
B=203, G=230, R=240
B=142, G=170, R=193
B=38, G=59, R=77
B=27, G=42, R=55
B=40, G=51, R=64
B=36, G=47, R=60
B=32, G=42, R=58
B=32, G=46, R=60
B=27, G=44, R=64
B=14, G=38, R=61
B=23, G=53, R=77
B=60, G=97, R=120
B=95, G=135, R=163
B=160, G=208, R=236
B=175, G=223, R=247
B=146, G=198, R=234
B=126, G=170, R=216
B=91, G=132, R=184
B=55, G=82, R=146
B=50, G=63, R=139
B=60, G=61, R=143
B=70, G=61, R=147
B=74, G=61, R=150
B=74, G=61, R=152
B=74, G=61, R=152
B=74, G=60, R=152
B=77, G=64, R=155
B=77, G=64, R=155
B=74, G=62, R=151
B=75, G=66, R=152
B=74, G=66, R=152
B=70, G=67, R=149
B=69, G=66, R=146
B=69, G=67, R=145
B=68, G=66, R=143
B=71, G=70, R=145
B=70, G=68, R=144
B=67, G=68, R=141
B=67, G=68, R=141
B=67, G=69, R=139
B=67, G=69, R=139
B=65, G=71, R=139
B=65, G=71, R=139
B=64, G=73, R=138
B=66, G=74, R=139
B=66, G=77, R=141
B=66, G=77, R=141
B=65, G=79, R=141
B=68, G=83, R=145
B=70, G=88, R=146
B=67, G=84, R=143
B=67, G=84, R=143
B=43, G=21, R=137
B=39, G=19, R=133
B=40, G=22, R=137
B=39, G=26, R=140
B=37, G=36, R=138
B=47, G=57, R=145
B=62, G=79, R=158
B=68, G=96, R=164
B=73, G=96, R=164
B=74, G=95, R=164
B=77, G=95, R=164
